EC_S,N_S,P_S,K_S,PH_S,Moist_S,Temp_D_S,N_Lab,P_tersedia,K_tersedia,KTK,KB
939.5889409382428,46.8284595236301,64.86708126273238,156.94088940688715,7.975056109427501,22.88369204613366,29.74058330777881,4982.224919866068,421.0363914061107,1057.359427668358,16.850763607099616,150.60565444204147
72.36449797371782,0.0,0.0,0.0,7.743055233512426,25.69084600276487,18.807265425213615,2853.805638686315,450.5694881306033,282.6064851936572,25.140902641825026,41.65441586918661
208.5525447950804,14.79185294083175,21.405438665385255,54.06997203680315,7.677892564991146,26.50808467377385,24.340139918161334,7285.134857214964,609.0218884290259,715.8352082451438,41.47172870057341,120.32549451667022
102.21313628186395,5.092477165045994,6.992156630747455,15.692330503404165,6.02589137445328,26.046173035736462,20.60763745752877,6171.989278461871,321.8406860821452,326.96225551903524,25.17433074469473,82.8900664180105
201.5177394576153,14.767140740446065,20.669868012875057,54.51377651215749,7.695631259912289,70.2896883129343,24.349441938495456,5873.793845046101,134.31361052301477,72.69573983816143,24.15011106427153,47.75557763616175
12.851615109942957,0.0,0.0,0.0,7.210499929296996,21.52770980832903,30.717189085708213,1106.6312631900144,215.75619557922624,74.81878186492192,7.541411814267539,34.75230732817273
103.06397521802194,10.114238919936149,14.026790110529369,36.19380297430008,7.969347634577388,27.304374046111725,36.62645209499296,2867.198406407908,66.5435255135788,523.5572937217231,21.25342238944797,43.56365856338351
46.34557337834243,1.9922875857004103,2.9508268946475904,7.193730410058372,6.075058933765089,23.703156321533072,19.607428369870487,1568.6847594632047,258.120065512717,248.120279802961,11.03547273840566,79.68426713564
27.08793542219432,0.0,0.0,0.0,7.850314278100021,21.74877465670401,23.02088268391986,4940.911222448835,126.47038559050112,192.79365195739427,22.108597595076272,35.63657956769507
96.0,10.0,14.0,35.0,7.92,19.4,30.5,1600.0,371.8,40.3,12.26,6.0
84.96862043792332,0.0,0.0,0.0,7.676534216952637,32.766506730760774,22.59007248431532,7575.264924018008,135.07410101826898,145.69386927213029,28.07701732969836,49.21978453732728
78.91258015395084,0.0,0.0,0.0,8.232007276338402,25.23496906297612,22.6332392531858,3378.943448935844,78.01952945688635,176.29410329051353,21.058820977992006,107.420842364383
23.72836134377493,0.9801383477849804,1.0335419013806038,3.007245181185839,6.06751799994399,30.37013771754639,24.84014828295581,2537.149156638116,59.41585639351636,416.7572606933422,25.42983527707997,74.04382192546106
12.143965079946124,0.0,0.0,0.9694451414579632,6.465549943883845,34.7880601602333,17.576539475987534,4756.086340008504,343.3142993357112,49.93990134854007,16.286727093777547,81.36922718516043
99.73895552418226,9.687039528937955,13.993293355512543,36.7937699373989,7.812913304466511,27.914030507094875,37.23285892047812,2798.0709074551537,63.44508268275101,511.2123422389101,20.93850514347486,43.74395728380364
335.3075365992909,61.05740573978441,15.348404692167716,14.859375524055812,7.435378194449192,46.07971210116203,18.511899554194457,5116.839786904334,449.4931162481757,1099.5476822798526,17.510450298393312,151.55133600010254
79.06083170962434,0.0,0.0,0.0,8.11658346929723,31.86853303528224,23.759981077848423,2900.693081674202,262.2684864051225,528.9516986162006,20.683307041096,54.523165695481296
179.84118372826038,0.0,45.103479005235634,37.122816690576016,7.537647279494359,41.73979249905629,15.81300472387395,2865.9223878793923,627.5121308802761,626.9332194189177,25.24301606065236,89.3344772340181
81.99410895925172,0.0,0.0,0.0,8.261642507761433,9.786088675896425,41.58010019755008,611.5905890445246,240.18833837717463,51.080254961441824,5.424966474490118,46.62013798572286
50.67065814883325,1.998468285418002,2.903935611966581,7.910874292537497,5.746624963230395,31.19528676335912,19.82286505563684,3002.338285818284,121.37305869225536,593.9224988325633,24.02331608595848,82.24251064181273
773.9569251793606,44.53004602043359,61.50105232995464,140.10285281376514,5.3541129186867895,46.76130645949488,19.43080900585279,5765.943937436678,550.4598104577265,1387.2521151675717,19.53559531557476,184.95993927863177
52.26325360981421,2.0288300031806537,3.0811943573077247,8.22634607895033,6.388480464526271,33.234389342222414,21.320677466393807,6037.303891476932,27.20564390913624,212.9653532686187,25.401057077128247,38.5733990477399
160.15310772250416,13.744445824249471,18.476144324765144,44.57593603697724,8.281602893724644,26.57620297388067,26.97385259957689,4550.915291419729,23.359578833469357,131.81815511598217,19.83300553214429,41.76331682698929
84.89959319373409,4.000880844332549,5.840385685054694,12.856517625978444,6.154055190868511,38.91904899476326,20.26147182044481,6102.237378117034,833.6980426501018,353.35844906184985,32.574142872166114,89.52562634745449
100.06725306005112,10.12322121939519,13.876795488367575,36.04002772373305,8.126988089273171,22.17126444416576,27.00415811418066,2332.333075715242,45.23947248399448,537.9839645887356,25.76583708675664,45.703205843458925
54.24873430517739,8.225345761813067,10.349408875054095,26.62461175194383,8.079274115562571,23.627565352628583,26.55060654158368,4906.207427816196,345.6450730815544,51.28798891917288,16.47605819324228,81.7680103583855
557.499472746254,33.067625587189035,44.1421876186536,115.12643556352415,7.882817645240991,45.23747863721343,22.23300890270853,5572.030592062232,0.5920518276881229,137.37860094510262,21.328076099287166,23.942346922616085
44.84824164497422,1.9501669314565089,3.0845133300242,7.043372352854352,5.877043546308592,22.685826098733436,20.680731526709025,6799.252189126673,79.54215322964802,351.0414566193703,26.220487197038818,52.85291690390434
6.901234773349211,0.0,0.0,0.9935705660859968,6.331559262794973,23.07742215552875,18.29311606844901,6909.261841510218,18.48622629859512,86.35438895946797,25.58684197489295,17.681006686180588
5.839705394876805,0.0,0.0,0.0,5.87480958938639,22.40225187608008,20.79564967574928,1921.89982152882,114.87109035892664,139.5313991692923,11.263893679781996,31.67031096648995
74.5201192137735,2.922785698389477,5.095132319050375,11.922599658523191,6.177111374238589,32.837658880438866,25.75131808363382,5630.701866823268,457.54986128920456,177.51030859561595,23.10420190264372,79.84712085764808
148.17589321539043,13.10083132958414,16.85103795893095,45.15821083967346,7.94926481660605,21.20380454002092,22.680331364008943,5518.010379135126,196.65650462493164,293.7079456204292,23.13931201862796,68.71505558130553
124.7311495893251,6.048597219292013,7.769249193575389,20.00275810926198,6.0151570573685165,18.771889353981337,25.56790013590473,1940.395192752794,520.2756201820333,394.0180377776223,16.276390407379726,96.24537182841576
160.0,13.0,18.0,46.0,8.07,25.3,35.2,6000.0,728.9,265.1,32.55,81.0
119.0,11.0,15.0,39.0,7.87,27.4,22.3,6400.0,27.4,218.5,25.33,40.0
32.741287418293176,1.0146923986042318,2.03604681685352,4.975922378205,6.130445064127053,32.1222668024647,20.00822173827732,7097.504182965734,129.83883200409383,150.1496547706296,27.68102213462973,49.70847269411451
98.92016193164646,0.0,1.9486613642581432,0.0,8.751159716048138,37.04648798348086,20.2720314639619,6804.7303685624,105.51495543636015,124.53960179575778,24.967736576650022,51.61444718672669
49.77633451854361,1.9547781539917664,2.994327129617844,7.009340010627736,7.307413348231512,43.26050188175476,30.54265697383875,5469.952327954131,354.3786253895309,186.0299798288048,24.28734857660916,85.6808488911127
252.4433058173789,12.218899445529836,17.7879748190371,40.97515335670707,5.316499796143047,27.70311788583969,20.51977877864301,6887.819451621214,4.187584303632157,389.0498148696146,26.10490810265948,52.55630005524671
45.22127358725702,0.0,0.0,0.0,7.781948893479432,35.40946372332564,15.330666783704036,5055.832018421066,207.01025221743504,101.92552242474436,12.780062920713462,85.8496049991153
54.06859492675608,1.9632684902724271,3.0635981017810296,7.922091226094461,6.366135519506152,33.92792447771047,22.03374339357643,6550.287701293147,27.59371681085187,225.98067723797303,25.556917320906624,41.25611883584796
99.74928386377069,10.111443627624944,14.215682915171078,36.32278955520804,7.79525967492815,20.73310615897765,28.050980137946947,7686.337223065508,106.40696146281846,169.4958407631991,29.03350694956275,53.138569686695725
48.369066580127495,2.020221802392309,2.95270407919856,7.115439004252432,5.407528468155762,20.079887702667865,23.777067455093803,3175.4035923480874,82.32754722388488,474.90722086020014,18.641710625553973,36.57685529741348
71.38051651420413,3.0169522447046866,3.977050667280226,11.063297404768274,6.264022136789984,35.57864071238802,23.284188444834356,3617.495956610771,80.76937178127295,185.92300257749403,20.988502882301795,101.778280117609
119.38935444437178,5.149584714393676,7.905600801819822,18.109880901302976,5.550264709186392,45.31705684442571,21.0633685354494,7409.339508571067,220.1365985852491,368.3061294451595,34.0058695061757,48.67791501593442
78.01167236688835,0.0,0.0,0.0,6.776947003304032,26.001641345754248,18.59098547808545,2160.2050923825814,107.2009312321531,143.58325038359123,12.908691581135727,24.654171751825903
64.39429244678578,2.9846044450645643,4.074282346486534,10.375011459642469,6.19606908649418,18.89746936896572,22.881975298831463,4555.171341848001,23.64431813252016,135.66276444442397,20.01104415511272,41.93354425943004
82.2774196140384,0.0,0.0,0.0,7.77565495009594,25.56838225474157,14.404325603885471,5007.104774736025,117.28667238354858,102.13897771802203,13.33509403845127,41.57689392999966
85.79490374125999,3.967060202201473,5.0142745501828125,13.393741725530749,5.264932109705905,59.07417059109224,19.40363973120383,4341.262885430402,4.1518376933532055,153.082290650805,18.0085944814338,35.75379852672029
49.0,8.0,10.0,27.0,8.07,20.9,39.8,1100.0,215.6,74.9,7.53,35.0
318.6,62.0,15.0,15.0,7.3,46.3,18.2,5000.0,420.7,1078.4,17.02,150.0
22.658649733282253,0.9789832661980536,0.9817928071700556,2.9623150781211574,6.261496342664256,33.37756389492218,18.52382881879215,6703.946654227854,18.250079393335877,194.73539182268087,29.05987519117657,14.81845781127566
85.33942198924694,0.0,0.0,0.0,7.675081816365782,9.608303667773686,41.70639503456046,607.7401625545874,228.3167430650029,51.0822282899252,5.409472356636704,47.5653176696848
43.167552929316415,0.0,0.0,0.0,7.3605556378682495,35.114051587441274,14.948644570493512,5111.9345491611575,213.62177619328463,105.559671503813,12.70398591546132,84.15875717844497
114.50284698021242,0.0,11.973406908634283,4.088288315727777,7.962421500547858,34.62202305301698,24.4599841741104,6033.792268431276,430.95012920195,164.67043822445294,30.67665644123129,85.43675873200564
164.6845751662523,13.730783656694877,19.08074683314628,48.30864991947014,7.851593732868076,27.497497857862136,34.58091134416791,3491.7652208118466,81.46044110136381,180.25350754750744,20.55464693853487,104.85604902751037
99.44040626769282,10.13965838547782,13.790865476368277,36.0322839658525,7.88439434459768,27.665275310968774,36.20936939455311,2774.1869576434315,64.07154000134969,528.3622440599241,19.782135246100157,45.352207940777085
99.2689566916396,0.0,2.986102910891989,0.0,6.195605995021173,25.322461105029323,19.28852813748763,2713.008266337505,47.03843152919905,861.6126135642645,24.57142760237722,53.57373743325599
81.2359993741491,0.0,0.0,0.0,7.349202680500759,31.498505545847525,18.53596050277599,1815.7413324093648,257.7462000921864,266.471464778599,10.98875660074686,95.3186778873288
540.8595318770915,26.11449834559417,35.685192879285744,84.45691978316214,5.875864176912391,62.264511657206505,20.982095686480573,5941.323324207129,0.3979567239021804,141.2148544840904,22.2496386331615,32.88142773271906
131.38243816454823,5.975143660251039,9.257342323015166,20.889869189416203,5.57059621395805,58.25185546614043,28.291409008693705,3086.601198563448,148.27048619439725,31.537610276500345,19.285961369492203,58.90380478985775
81.19106042737724,0.0,0.0,0.0,8.03771257858038,9.9440995060409,41.50059700103368,589.8893899992553,227.06986040164037,50.504233873884296,5.411986867427721,48.30477296589312
85.12367392231802,0.0,0.0,0.0,8.0289309179675,19.898864675620253,19.065762768025984,1618.0453052454388,248.90830425782408,235.0622054660005,11.342793131180818,82.53833357880373
4.1068787439343,0.0,0.0,0.0,6.256267813052515,23.08511399668238,17.579740729269304,4610.601748980526,27.06975235207422,107.65602418016408,15.842228959743826,24.420276957443598
106.28729890074996,5.135524755859598,7.250886917482168,15.782032968721548,6.089851702140746,53.81426146412555,22.4401248028408,5750.788768807753,160.70427041732182,268.99795965467683,31.2511368155176,45.83690975302439
153.22819087583298,12.95186592434134,17.943780799602834,45.781138436505856,7.899887897860159,23.00911864976289,22.589900696445195,1593.8728769993609,250.7726530153905,236.35648932284823,11.460169737236784,79.77438718457681
117.95038404447288,11.043349471588362,14.495973894176162,40.53658398636515,7.865402332720698,28.250265744775948,26.73455949206541,2895.8242512676948,58.68021486074759,841.4403190158652,25.76653399477506,47.70965181572335
6.934049630591911,0.0,0.0,0.9863412773974074,6.193849594205664,21.38058924852825,18.66817928308575,6816.053933661937,17.96329601014379,89.24897088043186,25.03791860294311,17.80025675597416
102.43254405498054,0.0,4.923809046003181,0.0,8.207903167330239,39.110763101446366,19.8642520139271,7188.894534428533,136.2329158046769,147.5298350885135,28.24341751286538,50.50130828784264
15.583457005870308,0.0,1.0333256029569566,2.010694051803881,5.456953870522407,26.63994250585641,23.34591338846033,5055.721026511548,334.6650735314692,311.8306645093938,25.29933000640597,19.46785447802487
9.673652892649004,0.0,0.0,1.0416806960139584,6.055659604237913,28.69067101259839,15.368142657866027,5240.407729103053,213.1508609236453,103.31568895146522,12.57172149853985,83.05920444968719
219.27110269063112,6.0431844292550085,63.21583131294496,54.662481052846296,7.370952444194279,44.125154340489296,18.683755342022668,1745.854068434434,102.98769446832011,1393.9707352434475,26.23502821465967,89.45209453674843
201.76135424356823,15.120979246910842,21.357620430233645,52.02374882025237,7.696487780578904,49.2981591092965,21.196852865581,1814.326967151321,33.77697511613879,1154.6684840139517,25.845888976514303,80.00412464623162
43.52996048478702,2.020433384624361,2.863324389989659,6.845694218180472,5.875519597904723,22.31689650314362,20.325346546337794,6849.018511637018,83.01737756922654,345.32534371844974,26.26984818362204,54.31252708724309
131.48955330558974,12.094146592239518,17.158519157269517,41.40641998650971,8.118893566688184,26.682841376836137,18.89852145752812,3167.620872798012,127.1224828383542,594.7679246431838,27.88091556464985,64.87708276826996
138.337111190459,6.028756963563033,9.190784084682722,20.83551252120515,6.089700984206693,27.650472907194157,22.436335587057705,2402.414470106836,37.14366142666542,896.3871896685573,22.11271925926981,72.734308620533
278.0,19.0,26.0,67.0,7.92,18.3,24.2,6900.0,37.6,640.3,28.15,45.0
46.88643050720638,0.0,0.0,0.0,8.064561176692035,25.03589420988401,17.215089678973015,4462.5441383618845,287.6426131885877,105.9044008047084,14.14565443568451,88.91380038901193
131.1573510432391,6.159849527097471,8.206412810995976,20.23804812715096,6.002143206275071,19.052984967948564,24.580167745775917,1991.902411739621,498.9314844177923,379.4363000699114,16.279754894783544,92.49559829156368
6.0,0.0,0.0,0.0,5.9,22.1,21.0,1900.0,115.0,140.0,11.21,32.0
141.05267038938572,0.0,26.403955334757057,17.999010062555218,7.188749938083681,21.25972126347985,18.37370298813607,2863.2842013135078,467.9379739715909,297.03382386660167,21.940779429763047,51.7753817295778
55.29541865502283,0.0,11.29587141191368,27.994883826339283,7.808283685824237,14.59320634756919,28.914743671381743,7870.152668935556,135.60519124451793,144.79846499623852,28.584935600953933,50.081357499014366
22.275668561912767,1.0071009205202273,1.0084948990686875,3.0510933434751144,6.066700299928755,35.322997225391724,18.785877983943173,7177.796001751208,18.619165280356512,196.94128787599396,29.539126278009423,15.118640836658196
17.898882110453055,0.0,1.0389576563660867,1.987735237721306,6.312048525964334,22.61582017449868,22.89090302429743,5946.285661037959,631.3576377644285,228.86217548023768,38.977533142914936,121.20495045384114
54.931076314814526,2.006239821667484,2.981536221174516,8.044796195227134,6.045700440617741,37.93635295388512,26.935397277977906,2921.181484136526,254.93890899289573,551.8529674250323,19.84570323717225,51.9080651855104
169.34913528719557,0.0,40.45076185448959,32.54344537066263,7.361650342033789,24.800910622230933,22.813283864869778,1525.2549039900389,516.0393833965805,321.430743931107,16.181890145641933,96.3012385109148
29.0,1.0,2.0,4.0,6.3,22.9,17.4,2700.0,380.0,612.0,25.34,96.0
102.49436735695288,9.82231612881596,13.98133103941212,35.55379618164066,8.061971640904238,22.81081206562992,26.849455249747542,3276.8526938465657,81.37265587941975,486.56939831620167,18.39082683473438,36.93509050484988
253.5831832313961,14.21586968847193,78.00789931010318,71.42431923370184,6.5955277638388,36.53361299394904,22.814901721722883,1473.1523845366169,522.0358962481012,295.13555171122664,15.841429509043662,92.64206415123886
194.5729387258813,15.112153580178893,20.28215579362273,48.32209345790889,8.259147101989063,27.2962459000632,25.217489968163328,2793.3440966260414,642.2961522446694,642.3772431926833,25.31270243246966,90.06001093532264
61.739630215167104,2.936112225426516,4.0558645407371765,9.890087386581492,5.842586005339908,43.52411505091216,19.0791827268576,3164.257082983873,128.41827433518324,575.8450564458866,27.31124926671133,66.3182945052926
130.06029588958043,6.044662659375024,9.37752454209955,20.560745817577423,6.0862381493194855,26.647066256163445,21.10615898839749,2440.3669120072186,36.81323226648933,882.1306254083393,22.540594678587063,71.33341895634636
179.11180456859398,0.0,42.93278815212427,34.51730467777316,7.249610862841436,65.3513864058672,18.994004754741837,6155.554505629779,135.58514047561286,70.25469226125576,23.801739173812045,48.00487474551216
110.77837122966858,5.02280762768596,7.2783885196585505,16.852585782930447,5.847854179655488,42.26013678135297,17.380726794805433,2770.1272310872555,577.5448564679717,576.4822722183577,24.36601224561301,90.86551856244031
132.2883635905012,6.234816068834267,7.787305013354629,19.993578908062016,6.177782402583806,18.174613156477324,24.461834636731457,1850.1501773543896,493.4097253211605,383.18771506674005,16.53121279830675,94.4131384528512
197.6222778794685,14.859371222783643,20.968923076374143,51.23340233177572,7.959203510547609,27.86105635978356,24.72993244565577,7564.514941369992,615.3750448720913,718.8935603760787,40.87895691886354,120.46856277242688
116.77961621767304,10.967058224850776,14.59075174244165,38.9892635796578,7.74968222846211,26.913610202920037,22.16669673498197,6490.33055259717,26.80688234473961,223.3296499888188,24.537872970427298,41.00404059169868
100.94255811380629,10.019123877927765,13.638912088520526,36.788712955574574,8.011481858034132,24.312888564499676,22.72554849639153,4624.688022746311,83.81413103071421,108.3544053319394,17.310334027886704,37.46384550443534
105.39142560341357,11.102078656541824,13.5887499567912,36.76999530795735,7.635772646448092,23.94258153484843,23.78923275336072,1755.4359163793365,161.97509563079728,57.82037164649269,9.39402573770196,10.816243436900688
129.7027716313289,0.0,17.912817771928403,9.92085119539277,7.805683293188545,26.009461222374814,18.5798034250942,1799.607694216725,160.8668351444274,57.4915383177428,9.353344315834118,11.241285399496192
126.0,6.0,8.0,20.0,4.9,54.4,20.0,1800.0,33.7,1168.6,25.42,80.0
149.0,0.0,29.0,21.0,6.7,28.5,20.4,2300.0,75.1,808.0,28.6,60.0
127.71412655942753,5.7821309084688295,7.840253061012238,19.32756173313765,6.317485895895071,18.409808121482463,24.398792153621823,1896.18796069464,485.5526073415717,379.9366899112397,16.212273442080896,89.77046637361217
276.0574467712202,18.78799023735857,26.393314442206638,67.02760035262854,7.832664676215707,18.27273260542637,23.8413779820524,6959.37236409241,38.761915534748645,648.8819526409202,27.46522183209362,45.57755844245892
439.9660336170407,21.52749615648312,30.6019112216679,70.81219010992959,5.717827909746538,52.62419788866161,22.02804764624096,4226.369010551054,0.6038804941890225,100.72339630306382,20.294096026415783,20.30891864384992
95.2102394419966,9.933025983481093,13.52187167039354,35.58510868532904,8.089458257952348,25.672035378210605,25.993282696386306,2092.0999870279707,65.01778994006958,635.6492710371765,18.352526375050065,38.0915323550861
64.0,0.0,0.0,0.0,8.0,21.5,18.1,6500.0,874.1,240.2,29.47,67.0
55.03045044859155,1.9913066881345531,3.104849107296205,7.760095248046118,6.239610739631573,24.178762997944403,19.646516880999663,1781.0859209811488,258.9869357810469,274.6702370643151,10.963429851956334,93.97530398676206
120.26258322141304,0.0,13.09887437800568,4.949371119108893,7.220507621418767,23.07538911156023,18.49725664904031,5492.135867609472,194.16872958409715,292.8094158118527,23.532686286308483,69.86699950194405
946.9278911433778,47.71162692039157,65.77076216838758,152.14578946905735,5.37833240905452,25.476254864348576,19.604337938081084,5025.786495981915,416.88053378869546,1066.5523652376276,16.600207539965268,152.74358520253597
100.469148521826,10.308950196472791,14.07940951008181,36.652873586090486,8.177175117651018,20.966154937795636,35.39346367685061,6752.71480486502,100.97996589607703,131.00436412767027,24.75657851906237,52.81340563511876
101.0,10.0,14.0,36.0,7.92,20.2,32.1,6500.0,874.1,240.2,29.47,67.0
13.000845942559426,0.0,0.0,1.942198010908256,5.714625949430703,28.35140979009824,19.98711172838901,1592.9775486626943,411.7904961148426,40.64784151917723,7.712386195524251,12.874594117073974
555.8525158958064,26.010805731674072,37.19503176398153,84.01529421602422,5.793151367710194,61.76929760918689,21.22579229323789,5582.829572411126,0.4084504036040688,140.17084352043383,23.30537963516499,32.4827793885023
355.949819417258,36.468210914836064,131.77427812417088,128.6460080387759,7.6828396337739555,37.51491620621228,24.5942942139156,3080.3681588695536,614.550453209205,539.4313801191344,23.82625371465894,92.86468624290367
120.83744681529242,6.060937623781127,7.916695727990846,20.18751398997798,5.903942792339793,18.488728355422893,24.793018958821254,1925.3951081403927,491.9213171973862,390.0311359602538,16.96767990337217,92.2291768454556
211.2966947005768,5.929677529113314,60.73052360700582,53.846822847096725,7.027169905834016,45.83711131224381,19.339196429046208,1660.3318387706029,104.90389315072716,1379.4752201540778,25.653768913057917,89.96366472013258
